	time	necrotic	alive	apoptotic
228	6840	2142	46	5
229	6870	2144	45	5
230	6900	2144	46	5
231	6930	2145	45	5
232	6960	2145	46	5
233	6990	2145	48	5
234	7020	2147	46	5
235	7050	2152	41	5
236	7080	2163	31	5
237	7110	2168	27	4
238	7140	2169	28	4
239	7170	2170	27	3
240	7200	2170	27	3
241	7230	2170	27	3
242	7260	2170	27	2
243	7290	2170	26	2
244	7320	2172	24	2
245	7350	2175	20	3
246	7380	2175	20	3
247	7410	2175	22	3
248	7440	2175	22	4
249	7470	2175	23	4
250	7500	2175	23	4
251	7530	2175	23	4
252	7560	2175	23	4
253	7590	2178	22	3
254	7620	2179	21	3
255	7650	2180	19	4
256	7680	2182	17	4
257	7710	2182	18	4
258	7740	2182	20	4
259	7770	2182	20	4
260	7800	2182	20	4
261	7830	2182	21	3
262	7860	2184	20	2
263	7890	2185	19	2
264	7920	2186	18	3
265	7950	2187	17	2
266	7980	2187	17	2
