	time	apoptotic	alive	necrotic
127	3810	20	157	1821
128	3840	20	150	1833
129	3870	16	131	1854
130	3900	17	126	1860
131	3930	18	116	1869
132	3960	17	118	1871
133	3990	17	122	1872
134	4020	17	129	1872
135	4050	17	131	1872
136	4080	17	132	1873
137	4110	16	121	1887
138	4140	15	115	1898
139	4170	14	105	1913
140	4200	11	98	1921
141	4230	10	101	1922
142	4260	10	105	1922
143	4290	10	107	1922
144	4320	10	113	1922
145	4350	9	111	1928
146	4380	8	107	1935
147	4410	9	92	1952
148	4440	9	83	1959
149	4470	10	81	1964
150	4500	10	83	1964
151	4530	10	87	1964
152	4560	10	90	1964
153	4590	10	94	1964
154	4620	10	96	1965
155	4650	11	88	1973
156	4680	10	81	1981
157	4710	12	75	1988
158	4740	12	76	1989
159	4770	12	84	1989
160	4800	11	87	1989
161	4830	11	92	1989
162	4860	11	96	1989
163	4890	11	92	1994
164	4920	9	88	2002
165	4950	7	82	2010
166	4980	7	79	2013
167	5010	7	82	2017
168	5040	7	81	2020
169	5070	7	82	2021
170	5100	7	83	2021
171	5130	8	83	2021
172	5160	6	82	2025
173	5190	6	72	2037
174	5220	6	63	2048
175	5250	5	60	2053
176	5280	5	61	2056
177	5310	6	62	2057
178	5340	6	63	2057
179	5370	6	68	2057
180	5400	6	69	2057
181	5430	6	69	2059
182	5460	5	63	2067
183	5490	4	61	2071
184	5520	6	55	2075
185	5550	7	51	2080
186	5580	7	53	2080
187	5610	7	55	2081
188	5640	5	58	2081
189	5670	5	58	2081
190	5700	5	55	2085
191	5730	5	48	2092
192	5760	5	44	2097
193	5790	9	39	2100
194	5820	8	36	2103
195	5850	8	36	2104
196	5880	9	35	2104
197	5910	10	34	2104
198	5940	10	35	2104
199	5970	10	37	2105
200	6000	10	36	2109
201	6030	10	35	2111
202	6060	7	36	2112
203	6090	7	36	2112
204	6120	7	37	2112
205	6150	7	38	2112
206	6180	7	39	2112
207	6210	7	41	2112
208	6240	7	42	2112
209	6270	6	42	2114
210	6300	2	40	2117
211	6330	3	39	2118
212	6360	3	37	2120
213	6390	2	37	2120
214	6420	1	41	2120
215	6450	1	42	2120
216	6480	1	43	2120
217	6510	1	42	2123
218	6540	2	39	2126
219	6570	3	39	2126
220	6600	3	33	2133
221	6630	3	32	2134
222	6660	3	34	2134
223	6690	3	36	2134
224	6720	3	37	2134
225	6750	3	38	2134
226	6780	3	39	2136
227	6810	3	42	2137
228	6840	2	40	2139
229	6870	2	38	2143
230	6900	2	37	2144
231	6930	2	37	2145
232	6960	2	38	2145
233	6990	2	39	2145
234	7020	2	40	2145
235	7050	2	38	2147
236	7080	2	36	2150
237	7110	2	33	2152
238	7140	2	30	2156
239	7170	4	27	2158
240	7200	4	29	2158
241	7230	4	30	2158
242	7260	4	31	2158
243	7290	4	31	2158
244	7320	4	29	2160
245	7350	4	27	2163
246	7380	5	26	2164
247	7410	5	27	2164
248	7440	5	27	2165
249	7470	5	27	2165
250	7500	5	27	2165
251	7530	5	29	2165
252	7560	4	31	2165
253	7590	4	31	2167
254	7620	3	28	2171
255	7650	4	23	2176
256	7680	2	22	2177
257	7710	2	21	2178
258	7740	2	21	2178
259	7770	2	23	2178
260	7800	2	26	2178
261	7830	2	27	2178
262	7860	2	28	2180
263	7890	1	19	2189
264	7920	1	18	2190
265	7950	1	18	2191
266	7980	1	18	2192
