	time	necrotic	alive	apoptotic
132	3960	1446	57	10
133	3990	1452	51	11
134	4020	1454	50	11
135	4050	1456	49	10
136	4080	1457	49	10
137	4110	1459	49	11
138	4140	1459	52	11
139	4170	1459	54	11
140	4200	1460	52	12
141	4230	1467	48	12
142	4260	1470	48	11
143	4290	1476	44	6
144	4320	1478	42	7
145	4350	1478	43	7
146	4380	1478	44	7
147	4410	1478	47	7
148	4440	1479	48	7
149	4470	1483	43	8
150	4500	1486	39	8
151	4530	1487	41	7
152	4560	1488	41	6
153	4590	1489	41	6
154	4620	1491	43	6
155	4650	1491	44	6
156	4680	1491	46	6
157	4710	1491	46	6
158	4740	1494	42	8
159	4770	1495	40	10
160	4800	1503	34	9
161	4830	1505	33	8
162	4860	1506	32	8
163	4890	1506	33	8
164	4920	1506	33	8
165	4950	1506	33	8
166	4980	1508	34	7
167	5010	1509	34	6
168	5040	1512	32	6
169	5070	1513	31	6
170	5100	1515	30	6
171	5130	1515	31	5
172	5160	1515	33	5
173	5190	1515	36	5
174	5220	1515	36	4
175	5250	1522	30	2
176	5280	1524	30	1
177	5310	1526	31	0
178	5340	1527	32	0
179	5370	1527	32	0
180	5400	1527	32	0
181	5430	1527	32	0
182	5460	1527	34	0
183	5490	1529	33	0
184	5520	1532	29	1
185	5550	1537	23	2
186	5580	1541	18	3
187	5610	1541	19	3
188	5640	1541	19	3
189	5670	1541	19	3
190	5700	1541	19	3
191	5730	1541	19	3
192	5760	1541	19	3
193	5790	1541	19	3
194	5820	1543	17	3
195	5850	1544	16	3
196	5880	1545	17	3
197	5910	1545	18	3
198	5940	1545	18	3
199	5970	1545	18	3
200	6000	1546	21	3
201	6030	1549	18	3
202	6060	1550	18	3
203	6090	1551	18	2
204	6120	1552	17	2
205	6150	1552	17	2
206	6180	1552	17	2
207	6210	1552	17	2
208	6240	1552	16	3
209	6270	1552	17	3
210	6300	1553	17	3
211	6330	1555	15	4
212	6360	1555	17	4
213	6390	1555	17	4
214	6420	1555	18	4
215	6450	1555	18	4
216	6480	1555	18	4
217	6510	1555	18	4
218	6540	1557	16	3
219	6570	1558	16	2
220	6600	1559	15	2
221	6630	1559	18	2
222	6660	1560	17	2
223	6690	1560	17	2
224	6720	1560	18	2
225	6750	1560	19	1
226	6780	1560	20	1
227	6810	1565	15	1
228	6840	1567	12	1
229	6870	1569	10	1
230	6900	1569	10	1
231	6930	1570	9	1
232	6960	1570	9	1
233	6990	1570	9	2
234	7020	1570	11	2
235	7050	1570	11	3
236	7080	1571	10	3
237	7110	1571	10	3
238	7140	1572	10	3
239	7170	1572	11	3
240	7200	1572	11	3
241	7230	1572	11	3
242	7260	1572	11	3
243	7290	1572	11	3
244	7320	1574	9	3
245	7350	1576	7	3
246	7380	1576	7	2
247	7410	1576	7	2
248	7440	1576	7	2
249	7470	1576	7	2
250	7500	1576	7	1
251	7530	1576	8	1
252	7560	1576	8	0
253	7590	1577	7	0
254	7620	1577	7	0
255	7650	1577	7	0
256	7680	1577	7	0
257	7710	1577	7	0
258	7740	1577	7	0
259	7770	1577	7	0
260	7800	1577	7	0
261	7830	1577	7	0
262	7860	1577	7	0
263	7890	1577	8	0
264	7920	1578	7	0
265	7950	1578	8	0
266	7980	1578	8	0
