,test,best result,evaluations
95,test28,53.384193232220156,10000
96,test20,96.43138600148615,300
97,test20,96.43138600148615,625
98,test20,63.96578885741628,1250
99,test20,63.96578885741628,2500
100,test20,49.398172703744024,5000
101,test20,49.398172703744024,10000
102,test9,112.9940990482665,300
103,test9,112.9940990482665,625
104,test9,72.70033049515955,1250
105,test9,43.90414509928341,2500
106,test9,43.90414509928341,5000
107,test9,43.90414509928341,10000
108,test23,107.79974959334328,300
109,test23,98.00089753667608,625
110,test23,81.7092906855034,1250
111,test23,72.79985451700955,2500
112,test23,44.80615713698445,5000
113,test23,32.826159518705644,10000
114,test5,71.01500565325007,300
115,test5,71.01500565325007,625
116,test5,71.01500565325007,1250
117,test5,59.100001778723524,2500
118,test5,59.100001778723524,5000
119,test5,45.58812663214007,10000
120,test26,57.907303968770684,300
121,test26,57.907303968770684,625
122,test26,57.907303968770684,1250
123,test26,57.907303968770684,2500
124,test26,57.907303968770684,5000
125,test26,57.907303968770684,10000
126,test17,49.69999723309704,300
127,test17,49.69999723309704,625
128,test17,49.69999723309704,1250
129,test17,49.04462208270238,2500
130,test17,49.04462208270238,5000
131,test17,49.04462208270238,10000
132,test27,101.0037828579445,300
133,test27,89.92629254875305,625
134,test27,79.09994952287087,1250
135,test27,53.503747840752055,2500
136,test27,34.19275210912057,5000
137,test27,29.79716558826221,10000
138,test13,108.11152504744776,300
139,test13,57.535587412544686,625
140,test13,57.535587412544686,1250
141,test13,57.535587412544686,2500
142,test13,54.100004343610784,5000
143,test13,54.100004343610784,10000
144,test6,78.0999956797555,300
145,test6,78.0999956797555,625
146,test6,68.90603440315142,1250
147,test6,68.90603440315142,2500
148,test6,68.90603440315142,5000
149,test6,49.60276238672224,10000
150,test1,118.99663323509563,300
151,test1,116.70017075006504,625
152,test1,75.58097285342322,1250
153,test1,52.29405832023889,2500
154,test1,52.29405832023889,5000
155,test1,52.29405832023889,10000
156,test16,93.69839611540236,300
157,test16,93.69839611540236,625
158,test16,83.78523864731487,1250
159,test16,83.78523864731487,2500
160,test16,54.39599225919861,5000
161,test16,54.39599225919861,10000
162,test21,63.00172791013793,300
163,test21,63.00172791013793,625
164,test21,53.499306428490314,1250
165,test21,53.499306428490314,2500
166,test21,53.499306428490314,5000
167,test21,53.499306428490314,10000
168,test22,64.6723381953688,300
169,test22,64.6723381953688,625
170,test22,64.6723381953688,1250
171,test22,48.29962294472461,2500
172,test22,48.29962294472461,5000
173,test22,48.29962294472461,10000
174,test14,122.19999699983893,300
175,test14,25.546419877900448,625
176,test14,25.546419877900448,1250
177,test14,25.546419877900448,2500
178,test14,25.546419877900448,5000
179,test14,25.546419877900448,10000
